dataset,track,condition_id,method,reference_count,rrf_constant,queries,ndcg_at_10,recall_at_20,dense_depth,sparse_depth,sparse_support,sparse_exhaustion_rate,fallback_rate
scidocs,controlled,primary,dense_only,5,60,1000,0.19372991919707264,0.27567222222222226,645.5453333333334,545.7453333333334,11503.031,0.02333333333333333,0.0
scidocs,controlled,primary,mugi_controlled,5,60,1000,0.18912894149406706,0.2767277777777778,404.2453333333333,403.7606666666667,23145.23,0.0,0.0
scidocs,controlled,primary,original,5,60,1000,0.1923367133669776,0.27208333333333334,694.801,599.294,11503.031,0.027,0.0
scidocs,controlled,primary,proposed,5,60,1000,0.1939894023139877,0.2786777777777778,448.773,387.2253333333333,11503.031,0.01633333333333333,0.0
scidocs,controlled,primary,sparse_boolean_mask,5,60,1000,0.19021180818749492,0.27844444444444444,398.3346666666667,340.7143333333333,11503.031,0.011,0.0
scidocs,controlled,primary,sparse_only,5,60,1000,0.19392578784040668,0.2749611111111111,558.5163333333334,495.671,11503.031,0.021,0.0
scidocs,controlled,primary,sparse_references_only,5,60,1000,0.18683669548362666,0.27469444444444446,412.245,411.767,23057.643666666667,0.0,0.0
scifact,ablation,primary,bridge_shared,1,60,300,0.7342519965838527,0.9191111111111112,328.97444444444443,319.0311111111111,3395.662222222222,0.017777777777777778,0.0
scifact,ablation,primary,dense_only,1,60,300,0.73355615585754,0.9079999999999999,429.0077777777778,381.3977777777778,2765.673333333333,0.05888888888888889,0.0
scifact,ablation,primary,mugi_controlled,1,60,300,0.7075864087077491,0.8991111111111112,432.79777777777775,396.13444444444445,2565.5955555555556,0.06111111111111111,0.0
scifact,ablation,primary,original,1,60,300,0.725308967579803,0.9035555555555556,409.0733333333333,368.59,2765.673333333333,0.043333333333333335,0.0
scifact,ablation,primary,proposed,1,60,300,0.7348684293032615,0.9175555555555555,344.80333333333334,324.96666666666664,2765.673333333333,0.04444444444444444,0.0
scifact,ablation,primary,sparse_boolean_mask,1,60,300,0.7352937312998313,0.9191111111111112,338.9688888888889,312.4455555555556,2765.673333333333,0.04444444444444444,0.0
scifact,ablation,primary,sparse_only,1,60,300,0.7295077653096541,0.9145185185185185,366.29777777777775,339.97333333333336,2765.673333333333,0.048888888888888885,0.0
scifact,ablation,primary,sparse_references_only,1,60,300,0.7076046117323169,0.8991111111111112,432.6122222222222,396.3933333333333,2565.5955555555556,0.05888888888888888,0.0
scifact,ablation,primary,bridge_shared,3,60,300,0.7393366133577899,0.9181851851851852,287.1855555555556,285.6988888888889,4129.681111111111,0.008888888888888889,0.0
scifact,ablation,primary,dense_only,3,60,300,0.7348150326897016,0.9102222222222222,410.8744444444444,370.84222222222223,2765.673333333333,0.05222222222222222,0.0
scifact,ablation,primary,mugi_controlled,3,60,300,0.7303730846623545,0.9115185185185186,302.3211111111111,296.6533333333333,3887.5477777777774,0.012222222222222221,0.0
scifact,ablation,primary,original,3,60,300,0.725308967579803,0.9035555555555556,409.0733333333333,368.59,2765.673333333333,0.043333333333333335,0.0
scifact,ablation,primary,proposed,3,60,300,0.7418637518052896,0.9194444444444444,327.65,300.5877777777778,2765.673333333333,0.03666666666666667,0.0
scifact,ablation,primary,sparse_boolean_mask,3,60,300,0.7384057778446274,0.917074074074074,291.92333333333335,276.4188888888889,2765.673333333333,0.03333333333333333,0.0
scifact,ablation,primary,sparse_only,3,60,300,0.7337344696187971,0.9171111111111111,336.28444444444443,311.5522222222222,2765.673333333333,0.04,0.0
scifact,ablation,primary,sparse_references_only,3,60,300,0.7296983620902165,0.9126296296296297,304.68333333333334,298.44222222222226,3879.6366666666668,0.012222222222222221,0.0
scifact,controlled,primary,bridge_shared,5,60,300,0.7324982610753313,0.9182222222222222,284.06333333333333,282.64222222222224,4489.038888888889,0.0033333333333333335,0.0
scifact,controlled,primary,dense_only,5,60,300,0.7360213525488403,0.9135555555555556,413.8055555555556,369.0466666666667,2765.673333333333,0.051111111111111114,0.0
scifact,controlled,primary,mugi_controlled,5,60,300,0.7295331274501894,0.9137777777777778,293.56333333333333,292.0288888888889,4421.727777777777,0.005555555555555555,0.0
