dataset,query_id,draw_id,dense_residual_norm,dense_angle_degrees,sparse_support_equal,sparse_support_retention,sparse_missing_documents,sparse_top20_overlap,sparse_top20_turnover,sparse_top100_overlap,sparse_relevant_rr_delta,sparse_relevant_mean_rank_gain,sparse_ranked_relevant_documents,dense_only_delta_ndcg,dense_only_delta_recall,dense_only_dense_depth_reduction_pct,dense_only_sparse_depth_reduction_pct,sparse_only_delta_ndcg,sparse_only_delta_recall,sparse_only_dense_depth_reduction_pct,sparse_only_sparse_depth_reduction_pct,proposed_delta_ndcg,proposed_delta_recall,proposed_dense_depth_reduction_pct,proposed_sparse_depth_reduction_pct
arguana,test-philosophy-ippelhbcp-pro02a,0,0.1000666767358779,5.714375583372765,True,1.0,0,0.8,0.1999999999999999,0.85,0.0,0.0,1,0.0,0.0,-31.23689727463312,-31.23689727463312,0.0,0.0,21.802935010482184,21.802935010482184,0.0,0.0,12.368972746331242,12.368972746331242
arguana,test-philosophy-ippelhbcp-pro02a,1,0.1032592579722404,5.895425649067541,True,1.0,0,0.75,0.25,0.85,0.0,0.0,1,0.0,0.0,-32.70440251572326,-32.70440251572326,0.0,0.0,30.817610062893085,30.817610062893085,0.0,0.0,6.91823899371069,6.91823899371069
arguana,test-philosophy-ippelhbcp-pro02a,2,0.1002509593963623,5.7248293322265,True,1.0,0,0.8,0.1999999999999999,0.85,0.0,0.0,1,0.0,0.0,-32.70440251572326,-32.70440251572326,0.0,0.0,-16.35220125786163,-16.35220125786163,0.0,0.0,-105.6603773584906,-105.6603773584906
arguana,test-philosophy-ippelhbcp-pro03a,0,0.0892975553870201,5.102838331034167,True,1.0,0,0.9,0.0999999999999999,0.86,0.0333333333333333,1.0,1,0.0,0.0,-48.50255661066471,-48.50255661066471,0.0,0.0,20.96420745069394,20.96420745069394,0.0,0.0,-34.842951059167284,-34.842951059167284
arguana,test-philosophy-ippelhbcp-pro03a,1,0.0921737104654312,5.266284127360629,True,1.0,0,0.9,0.0999999999999999,0.84,0.0833333333333333,2.0,1,0.0,0.0,-48.50255661066471,-48.50255661066471,0.0,0.0,31.409788166544928,31.409788166544928,0.0,0.0,-48.57560262965668,-48.57560262965668
arguana,test-philosophy-ippelhbcp-pro03a,2,0.0856501460075378,4.895444301988381,True,1.0,0,0.9,0.0999999999999999,0.86,0.0,0.0,1,0.0,0.0,-48.50255661066471,-48.50255661066471,0.0,0.0,31.409788166544928,31.409788166544928,0.0,0.0,-8.327246165084002,-8.327246165084002
arguana,test-philosophy-npegiepp-con01a,0,0.0635136067867279,3.634180121730029,True,1.0,0,0.95,0.05,0.92,-0.0499999999999999,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-6.944444444444442,-6.944444444444442,0.0,0.0,-6.944444444444442,-6.944444444444442
arguana,test-philosophy-npegiepp-con01a,1,0.0622331723570823,3.5611055113418053,True,1.0,0,1.0,0.0,0.9,-0.0499999999999999,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555558,5.555555555555558,0.0,0.0,5.555555555555558,5.555555555555558
arguana,test-philosophy-npegiepp-con01a,2,0.0640616938471794,3.6654559392709096,True,1.0,0,0.9,0.0999999999999999,0.91,-0.0499999999999999,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.388888888888884,1.388888888888884,0.0,0.0,4.1666666666666625,4.1666666666666625
arguana,test-philosophy-npegiepp-con02a,0,0.0626359954476356,3.584095955487189,True,1.0,0,0.85,0.15,0.89,-0.0054945054945055,-1.0,1,0.0,0.0,-12.27272727272728,-12.27272727272728,0.0,0.0,6.36363636363636,6.36363636363636,0.0,0.0,5.454545454545457,5.454545454545457
arguana,test-philosophy-npegiepp-con02a,1,0.0634755939245224,3.632010890553611,True,1.0,0,0.85,0.15,0.96,-0.0054945054945055,-1.0,1,0.0,0.0,-2.7272727272727337,-2.7272727272727337,0.0,0.0,-1.3636363636363669,-1.3636363636363669,0.0,0.0,-2.7272727272727337,-2.2727272727272707
arguana,test-philosophy-npegiepp-con02a,2,0.0620805397629737,3.552393964740277,True,1.0,0,0.9,0.0999999999999999,0.94,-0.0054945054945055,-1.0,1,0.0,0.0,-13.636363636363647,-13.636363636363647,0.0,0.0,15.909090909090908,15.909090909090908,0.0,0.0,12.272727272727268,12.272727272727268
arguana,test-philosophy-npegiepp-con03a,0,0.070201925933361,4.015685868231541,True,1.0,0,0.95,0.05,0.9,0.0,0.0,1,0.0,0.0,-5.945945945945952,-5.962059620596216,0.0,0.0,24.054054054054053,24.119241192411923,0.0,0.0,13.513513513513509,13.55013550135501
arguana,test-philosophy-npegiepp-con03a,1,0.0695575028657913,3.978942571415263,True,1.0,0,0.95,0.05,0.92,0.0,0.0,1,0.0,0.0,-5.945945945945952,-5.962059620596216,0.0,0.0,11.08108108108108,11.111111111111116,0.0,0.0,11.621621621621625,11.653116531165308
arguana,test-philosophy-npegiepp-con03a,2,0.067910686135292,3.885030619299974,True,1.0,0,0.95,0.05,0.91,0.0,0.0,1,0.0,0.0,-8.918918918918916,-8.943089430894302,0.0,0.0,5.94594594594594,5.9620596205962055,0.0,0.0,1.6216216216216162,1.6260162601625994
arguana,test-philosophy-npegiepp-con04a,0,0.0732018426060676,4.1866891515714055,True,1.0,0,0.9,0.0999999999999999,0.89,0.0,0.0,1,0.0,0.0,-13.240418118466902,-13.240418118466902,0.0,0.0,19.512195121951216,19.512195121951216,0.0,0.0,3.484320557491294,3.484320557491294
arguana,test-philosophy-npegiepp-con04a,1,0.0768502876162529,4.394559344321402,True,1.0,0,0.9,0.0999999999999999,0.85,0.0,0.0,1,0.0,0.0,1.0452961672473893,1.0452961672473893,0.0,0.0,40.06968641114983,40.06968641114983,0.0,0.0,7.317073170731703,7.317073170731703
arguana,test-philosophy-npegiepp-con04a,2,0.0704444497823715,4.029513080728968,True,1.0,0,0.85,0.15,0.85,0.0,0.0,1,0.0,0.0,7.317073170731703,7.317073170731703,0.0,0.0,5.923344947735187,5.923344947735187,0.0,0.0,-4.878048780487809,-4.878048780487809
arguana,test-philosophy-npegiepp-pro01a,0,0.0594962015748024,3.4048675181849832,True,1.0,0,0.95,0.05,0.9,0.0416666666666666,2.0,1,0.0,0.0,-15.671641791044769,-16.541353383458656,0.0306456201265194,0.0,-68.65671641791045,-69.17293233082707,0.0306456201265194,0.0,-64.92537313432835,-66.16541353383458
arguana,test-philosophy-npegiepp-pro01a,1,0.0593249686062336,3.395091098818112,True,1.0,0,0.95,0.05,0.92,0.0178571428571428,1.0,1,0.0,0.0,2.238805970149249,1.5037593984962403,0.0,0.0,-17.164179104477604,-17.29323308270676,0.0,0.0,-43.28358208955223,-44.36090225563909
arguana,test-philosophy-npegiepp-pro01a,2,0.0592501014471054,3.3908165516616364,True,1.0,0,0.9,0.0999999999999999,0.94,0.0178571428571428,1.0,1,0.0,0.0,1.49253731343284,1.5037593984962403,0.0,0.0,0.0,0.0,0.0,0.0,1.49253731343284,1.5037593984962403
arguana,test-philosophy-npegiepp-pro02a,0,0.0595593862235546,3.4084749487470014,True,1.0,0,0.9,0.0999999999999999,0.98,0.0054945054945055,1.0,1,0.0,0.0,3.2258064516129004,3.2786885245901676,0.0,0.0,4.8387096774193505,4.918032786885251,0.0,0.0,8.064516129032262,8.196721311475407
arguana,test-philosophy-npegiepp-pro02a,1,0.0593753792345523,3.3979692768443233,True,1.0,0,0.9,0.0999999999999999,0.98,0.0119047619047619,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.2258064516129004,3.2786885245901676,0.0,0.0,-4.8387096774193505,-4.918032786885251
arguana,test-philosophy-npegiepp-pro02a,2,0.0602990463376045,3.450702688269084,True,1.0,0,0.95,0.05,0.95,0.0,0.0,1,0.0,0.0,-1.6129032258064502,-1.6393442622950838,0.0,0.0,4.8387096774193505,4.918032786885251,0.0,0.0,6.451612903225811,6.5573770491803245
arguana,test-philosophy-npegiepp-pro03a,0,0.071867898106575,4.110659786545868,True,1.0,0,0.95,0.05,0.91,0.0144230769230769,3.0,1,0.0,0.0,3.4482758620689613,3.488372093023251,0.0,0.0,22.98850574712644,23.25581395348837,0.0,0.0,13.793103448275868,13.953488372093029
arguana,test-philosophy-npegiepp-pro03a,1,0.0718070343136787,4.107190452011369,True,1.0,0,0.95,0.05,0.91,0.0284090909090909,5.0,1,0.0,0.0,2.298850574712641,2.3255813953488413,0.0,0.0,10.344827586206897,10.465116279069765,0.0,0.0,9.195402298850574,9.302325581395356
arguana,test-philosophy-npegiepp-pro03a,2,0.0741560608148574,4.241066630706038,True,1.0,0,0.95,0.05,0.91,0.0089285714285714,2.0,1,0.0,0.0,6.896551724137934,6.976744186046513,0.0,0.0,22.98850574712644,23.25581395348837,0.0,0.0,18.39080459770115,18.6046511627907
arguana,test-philosophy-npegiepp-pro04a,0,0.0673207715153694,3.851384827016404,True,1.0,0,1.0,0.0,0.88,0.0238095238095238,1.0,1,0.0,0.0,-13.207547169811315,-13.33333333333333,0.0,0.0,8.490566037735848,8.571428571428575,0.0,0.0,22.64150943396226,22.857142857142858
arguana,test-philosophy-npegiepp-pro04a,1,0.0668814852833747,3.8263283984296064,True,1.0,0,1.0,0.0,0.88,0.0238095238095238,1.0,1,0.0,0.0,-16.981132075471695,-17.14285714285715,0.0,0.0,0.0,0.0,0.0,0.0,-11.32075471698113,-11.428571428571432
arguana,test-philosophy-npegiepp-pro04a,2,0.0673730745911598,3.854368041821013,True,1.0,0,1.0,0.0,0.86,0.0,0.0,1,0.0,0.0,-13.207547169811315,-13.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-3.773584905660377,-3.809523809523818
arguana,test-philosophy-npegiepp-pro05a,0,0.0749970972537994,4.288987943966519,True,1.0,0,0.85,0.15,0.81,0.0,0.0,1,0.0,0.0,2.083333333333337,2.083333333333337,0.0,0.0,9.72222222222222,9.72222222222222,0.0,0.0,-2.083333333333326,-2.083333333333326
arguana,test-philosophy-npegiepp-pro05a,1,0.0779515951871872,4.457283837368198,True,1.0,0,0.85,0.15,0.82,0.0,0.0,1,0.0,0.0,2.083333333333337,2.083333333333337,0.0,0.0,4.1666666666666625,4.1666666666666625,0.0,0.0,0.0,0.0
arguana,test-philosophy-npegiepp-pro05a,2,0.076967567205429,4.4012394570427915,True,1.0,0,0.85,0.15,0.87,0.0,0.0,1,0.0,0.0,-3.472222222222232,-3.472222222222232,0.0,0.0,-4.861111111111116,-4.861111111111116,0.0,0.0,2.083333333333337,2.083333333333337
arguana,test-philosophy-npppmhwup-con01a,0,0.0833295732736587,4.763427740871945,True,1.0,0,0.9,0.0999999999999999,0.9,0.0249999999999999,2.0,1,0.0,0.0,-33.96226415094339,-34.28571428571428,0.0,0.0,20.75471698113207,20.952380952380956,0.0,0.0,18.867924528301884,19.047619047619047
arguana,test-philosophy-npppmhwup-con01a,1,0.0759604796767234,4.3438730039144,True,1.0,0,0.8,0.1999999999999999,0.92,0.0249999999999999,2.0,1,0.0,0.0,-46.22641509433962,-46.66666666666666,0.0,0.0,11.32075471698113,11.428571428571432,0.0,0.0,1.8867924528301885,1.904761904761909
arguana,test-philosophy-npppmhwup-con01a,2,0.0909551456570625,5.197046010512435,True,1.0,0,0.9,0.0999999999999999,0.92,0.0666666666666666,4.0,1,0.0,0.0,-31.132075471698116,-31.428571428571427,0.0,0.0,25.47169811320755,25.71428571428571,0.0,0.0,16.0377358490566,16.19047619047619
arguana,test-philosophy-npppmhwup-con02a,0,0.078708678483963,4.500396987514568,True,1.0,0,0.9,0.0999999999999999,0.9,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,17.647058823529417,17.647058823529417,0.0,0.0,17.647058823529417,17.647058823529417
arguana,test-philosophy-npppmhwup-con02a,1,0.0823360830545425,4.706892850419804,True,1.0,0,1.0,0.0,0.85,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,17.647058823529417,17.647058823529417,0.0,0.0,7.843137254901967,7.843137254901967
arguana,test-philosophy-npppmhwup-con02a,2,0.0755712240934372,4.3216975992329765,True,1.0,0,0.95,0.05,0.9,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,13.725490196078429,13.725490196078429,0.0,0.0,9.80392156862745,9.80392156862745
arguana,test-philosophy-npppmhwup-con03a,0,0.0853065550327301,4.875900785092059,True,1.0,0,0.95,0.05,0.84,-0.0138888888888888,-1.0,1,0.0438237508388514,0.0,-17.07317073170731,-17.07317073170731,0.0,0.0,13.821138211382111,13.821138211382111,0.0438237508388514,0.0,3.2520325203251987,3.2520325203251987
arguana,test-philosophy-npppmhwup-con03a,1,0.0763801261782646,4.367778280612811,True,1.0,0,0.95,0.05,0.86,0.0,0.0,1,0.0,0.0,-6.5040650406503975,-6.5040650406503975,0.0,0.0,22.764227642276424,22.764227642276424,0.0,0.0,28.455284552845526,28.455284552845526
arguana,test-philosophy-npppmhwup-con03a,2,0.0780315324664115,4.461836215413921,True,1.0,0,1.0,0.0,0.87,0.0,0.0,1,0.0438237508388514,0.0,-6.5040650406503975,-6.5040650406503975,0.0,0.0,17.886178861788615,17.886178861788615,0.0438237508388514,0.0,4.878048780487809,4.878048780487809
arguana,test-philosophy-npppmhwup-pro01a,0,0.0747621282935142,4.275600278343391,True,1.0,0,0.95,0.05,0.89,0.0,0.0,1,0.0,0.0,-7.6271186440677985,-7.6271186440677985,0.0,0.0,3.3898305084745783,3.3898305084745783,0.0,0.0,2.5423728813559365,2.5423728813559365
arguana,test-philosophy-npppmhwup-pro01a,1,0.0746078342199325,4.2668089160093015,True,1.0,0,1.0,0.0,0.92,0.0,0.0,1,0.0,0.0,-7.6271186440677985,-7.6271186440677985,0.0,0.0,6.779661016949157,6.779661016949157,0.0,0.0,8.47457627118644,8.47457627118644
arguana,test-philosophy-npppmhwup-pro01a,2,0.0755746141076088,4.321890729717906,True,1.0,0,1.0,0.0,0.92,0.0,0.0,1,0.0,0.0,-11.864406779661008,-11.864406779661008,0.0,0.0,5.932203389830503,5.932203389830503,0.0,0.0,0.8474576271186418,0.8474576271186418
arguana,test-philosophy-npppmhwup-pro02a,0,0.0673970356583595,3.8557347041779626,True,1.0,0,0.85,0.15,0.9,0.0,0.0,1,0.0,0.0,-4.918032786885251,-5.000000000000004,0.0,0.0,1.6393442622950838,1.6666666666666718,0.0,0.0,1.6393442622950838,1.6666666666666718
arguana,test-philosophy-npppmhwup-pro02a,1,0.0650926828384399,3.7242819351228498,True,1.0,0,0.9,0.0999999999999999,0.89,0.0,0.0,1,0.0,0.0,1.6393442622950838,1.6666666666666718,0.0,0.0,11.475409836065577,11.66666666666667,0.0,0.0,11.475409836065577,11.66666666666667
arguana,test-philosophy-npppmhwup-pro02a,2,0.0678349137306213,3.88070908838064,True,1.0,0,0.85,0.15,0.89,0.0,0.0,1,0.0,0.0,-3.2786885245901676,-3.3333333333333437,0.0,0.0,21.311475409836067,21.666666666666668,0.0,0.0,9.836065573770492,9.999999999999998
arguana,test-philosophy-npppmhwup-pro03a,0,0.0669851303100586,3.832240335144235,True,1.0,0,0.9,0.0999999999999999,0.97,-0.1333333333333333,-2.0,1,0.0,0.0,-3.8834951456310662,-3.8834951456310662,0.0,0.0,6.796116504854366,6.796116504854366,0.0,0.0,6.796116504854366,6.796116504854366
arguana,test-philosophy-npppmhwup-pro03a,1,0.0645352974534034,3.6924797023227622,True,1.0,0,0.9,0.0999999999999999,0.96,0.0,0.0,1,0.0,0.0,2.9126213592232997,2.9126213592232997,0.0,0.0,0.9708737864077666,0.9708737864077666,0.0,0.0,2.9126213592232997,2.9126213592232997
arguana,test-philosophy-npppmhwup-pro03a,2,0.0672705024480819,3.8485176064112263,True,1.0,0,0.9,0.0999999999999999,0.95,-0.0833333333333333,-1.0,1,0.0,0.0,1.9417475728155331,1.9417475728155331,0.0,0.0,-4.854368932038833,-4.854368932038833,0.0,0.0,-4.854368932038833,-4.854368932038833
arguana,test-philosophy-npppmhwup-pro04a,0,0.0676892846822738,3.872403296273203,True,1.0,0,0.9,0.0999999999999999,0.88,0.0,0.0,1,0.0,0.0,-31.06796116504855,-31.06796116504855,0.0,0.0,-9.708737864077666,-9.708737864077666,0.0,0.0,-47.57281553398058,-47.57281553398058
arguana,test-philosophy-npppmhwup-pro04a,1,0.0642369538545608,3.675456444549325,True,1.0,0,0.85,0.15,0.86,0.0,0.0,1,0.0,0.0,-22.330097087378633,-22.330097087378633,0.0,0.0,-16.50485436893203,-16.50485436893203,0.0,0.0,-29.126213592233015,-29.126213592233015
arguana,test-philosophy-npppmhwup-pro04a,2,0.0680262744426727,3.8916228870729586,True,1.0,0,1.0,0.0,0.92,0.0,0.0,1,0.0,0.0,-26.21359223300972,-26.21359223300972,0.0,0.0,-11.6504854368932,-11.6504854368932,0.0,0.0,-27.184466019417485,-27.184466019417485
arguana,test-philosophy-pphbclsbs-con01a,0,0.0663487315177917,3.795938713284244,True,1.0,0,0.9,0.0999999999999999,0.92,0.0010780302231762,225.0,1,0.0,0.0,-2.9268292682926855,-2.9268292682926855,0.0,0.0,8.780487804878046,8.780487804878046,0.0,0.0,8.780487804878046,8.780487804878046
arguana,test-philosophy-pphbclsbs-con01a,1,0.0697998851537704,3.99276295385812,True,1.0,0,0.85,0.15,0.95,0.0005678391566217,145.0,1,0.0,0.0,-3.9024390243902474,-3.9024390243902474,0.0,0.0,6.829268292682922,6.829268292682922,0.0,0.0,0.0,0.0
arguana,test-philosophy-pphbclsbs-con01a,2,0.0593596585094928,3.3970717091270273,True,1.0,0,0.9,0.0999999999999999,0.95,0.0002340518725821,70.0,1,0.0,0.0,-13.658536585365844,-13.658536585365844,0.0,0.0,10.73170731707317,10.73170731707317,0.0,0.0,-2.9268292682926855,-2.9268292682926855
arguana,test-philosophy-pphbclsbs-con02a,0,0.0760784372687339,4.350592643574696,True,1.0,0,0.8,0.1999999999999999,0.86,0.0723684210526315,11.0,1,0.0,0.0,-100.66889632107024,-100.80321285140565,0.0,0.0,-1.070234113712365,-1.1378848728246238,0.0,0.0,-37.591973244147155,-37.68406961178046
arguana,test-philosophy-pphbclsbs-con02a,1,0.0789785757660865,4.515765427488368,True,1.0,0,0.85,0.15,0.91,0.0723684210526315,11.0,1,0.0,0.0,-371.7056856187291,-372.0214190093709,0.0,0.0,-1.0033444816053505,-1.070950468540821,0.0,0.0,-166.15384615384613,-166.33199464524765
arguana,test-philosophy-pphbclsbs-con02a,2,0.0799520835280418,4.571193296797289,True,1.0,0,0.95,0.05,0.91,0.018796992481203,5.0,1,0.0,0.0,-165.41806020066892,-165.59571619812584,0.0,0.0,-1.0033444816053505,-1.070950468540821,0.0,0.0,-49.1638795986622,-49.26372155287817
arguana,test-philosophy-pphbclsbs-con03a,0,0.078817568719387,4.506597472913575,True,1.0,0,0.95,0.05,0.92,-0.0519480519480519,-4.0,1,0.0,0.0,-24.0,-23.0,0.0,0.0,2.0000000000000018,3.0000000000000027,0.0,0.0,-16.999999999999993,-15.999999999999991
arguana,test-philosophy-pphbclsbs-con03a,1,0.0742481350898742,4.246313210648732,True,1.0,0,0.9,0.0999999999999999,0.91,-0.0519480519480519,-4.0,1,0.0,0.0,-24.0,-23.0,0.0,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,-24.0,-23.0
arguana,test-philosophy-pphbclsbs-con03a,2,0.0799755901098251,4.572531567533113,True,1.0,0,0.95,0.05,0.91,-0.0840336134453781,-10.0,1,0.0,0.0,-23.0,-21.999999999999996,-0.1437928128919778,0.0,0.0,0.0,-0.1437928128919778,0.0,-23.0,-21.999999999999996
arguana,test-philosophy-pphbclsbs-con04a,0,0.0747614800930023,4.275563345618867,True,1.0,0,0.8,0.1999999999999999,0.87,0.0212121212121212,7.0,1,0.0,0.0,-60.74972436604189,-60.74972436604189,0.0,0.0,36.93495038588755,36.93495038588755,0.0,0.0,10.80485115766262,10.80485115766262
arguana,test-philosophy-pphbclsbs-con04a,1,0.073326863348484,4.193814068285328,True,1.0,0,0.85,0.15,0.89,0.0259740259740259,8.0,1,0.0,0.0,-60.74972436604189,-60.74972436604189,0.0,0.0,43.66041896361632,43.77067254685777,0.0,0.0,27.78390297684675,27.8941565600882
arguana,test-philosophy-pphbclsbs-con04a,2,0.07516760379076,4.298702484534547,True,1.0,0,0.9,0.0999999999999999,0.9,0.0071770334928229,3.0,1,0.0,0.0,-37.70672546857774,-37.70672546857774,0.0,0.0,43.66041896361632,43.77067254685777,0.0,0.0,21.168687982359423,21.168687982359423
arguana,test-philosophy-pphbclsbs-con05a,0,0.0880503132939338,5.03193415622501,True,1.0,0,0.85,0.15,0.86,0.0003369429426004,260.0,1,0.0,0.0,21.77121771217713,21.77121771217713,0.0,0.0,6.27306273062731,6.27306273062731,0.0,0.0,28.782287822878228,28.782287822878228
arguana,test-philosophy-pphbclsbs-con05a,1,0.0942523404955864,5.384354936138019,True,1.0,0,0.85,0.15,0.85,0.0002181619209569,185.0,1,0.0,0.0,12.54612546125461,12.54612546125461,0.0,0.0,12.915129151291517,12.915129151291517,0.0,0.0,23.616236162361627,23.616236162361627
arguana,test-philosophy-pphbclsbs-con05a,2,0.0940583124756813,5.37333563808568,True,1.0,0,0.8,0.1999999999999999,0.88,-0.0001348606440011,-162.0,1,0.0,0.0,23.24723247232472,23.24723247232472,0.0,0.0,19.926199261992615,19.926199261992615,0.0,0.0,28.413284132841333,28.413284132841333
arguana,test-philosophy-pphbclsbs-pro01a,0,0.0954180359840393,5.45054902991841,True,1.0,0,0.9,0.0999999999999999,0.92,-0.0164512338425381,-14.0,1,0.0,0.0,6.213017751479288,6.213017751479288,0.0,0.0,10.355029585798814,10.355029585798814,0.0,0.0,30.17751479289941,30.17751479289941
arguana,test-philosophy-pphbclsbs-pro01a,1,0.1023935452103614,5.846342929271418,True,1.0,0,0.85,0.15,0.88,-0.0246103363412633,-30.0,1,0.0,0.0,2.6627218934911268,2.9585798816568087,0.0,0.0,10.355029585798814,10.355029585798814,0.0,0.0,21.597633136094675,21.89349112426036
arguana,test-philosophy-pphbclsbs-pro01a,2,0.089958906173706,5.140428964741256,True,1.0,0,0.9,0.0999999999999999,0.9,-0.0064412238325281,-4.0,1,0.0,0.0,2.6627218934911268,2.9585798816568087,0.0,0.0,10.355029585798814,10.355029585798814,0.0,0.0,15.97633136094675,16.27218934911243
arguana,test-philosophy-pphbclsbs-pro02a,0,0.0805860459804534,4.607284130838315,True,1.0,0,0.95,0.05,0.91,-0.009090909090909,-1.0,1,0.0,0.0,14.207650273224049,13.736263736263732,-0.0744693709653708,0.0,-4.918032786885251,-5.494505494505497,-0.0438237508388514,0.0,-4.918032786885251,-5.494505494505497
arguana,test-philosophy-pphbclsbs-pro02a,1,0.0777964740991592,4.448449627602909,True,1.0,0,1.0,0.0,0.89,0.0,0.0,1,0.0,0.0,2.732240437158473,2.197802197802201,-0.0438237508388514,0.0,0.0,0.0,-0.0438237508388514,0.0,27.322404371584696,27.47252747252747
arguana,test-philosophy-pphbclsbs-pro02a,2,0.0765651389956474,4.3783171024754735,True,1.0,0,1.0,0.0,0.91,-0.009090909090909,-1.0,1,0.0,0.0,5.464480874316935,4.94505494505495,-0.0438237508388514,0.0,0.0,0.0,0.0,0.0,13.11475409836066,12.637362637362637
arguana,test-philosophy-pphbclsbs-pro03a,0,0.060995802283287,3.4904775653456777,True,1.0,0,0.85,0.15,0.88,-0.0333333333333333,-1.0,1,0.0,0.0,-0.6451612903225712,-0.6451612903225712,0.0,0.0,-7.741935483870965,-7.741935483870965,0.0,0.0,-2.580645161290329,-2.580645161290329
arguana,test-philosophy-pphbclsbs-pro03a,1,0.0641539767384529,3.670721718084107,True,1.0,0,0.8,0.1999999999999999,0.81,0.0,0.0,1,0.0,0.0,-8.387096774193559,-8.387096774193559,0.0,0.0,3.2258064516129004,3.2258064516129004,0.0,0.0,-14.83870967741936,-14.83870967741936
arguana,test-philosophy-pphbclsbs-pro03a,2,0.0673965066671371,3.855704532264153,True,1.0,0,0.8,0.1999999999999999,0.84,-0.0333333333333333,-1.0,1,0.0,0.0,-5.161290322580636,-5.161290322580636,0.0,0.0,-23.870967741935488,-23.870967741935488,0.0,0.0,-30.32258064516129,-30.32258064516129
arguana,test-philosophy-pphbclsbs-pro04a,0,0.0841874480247497,4.812237913365641,True,1.0,0,0.9,0.0999999999999999,0.85,0.0193107546048722,65.0,1,0.0,0.0,10.422049956933677,10.422049956933677,0.3562071871080222,0.0,76.05512489233419,76.05512489233419,0.3154648767857287,0.0,76.65805340223945,76.65805340223945
arguana,test-philosophy-pphbclsbs-pro04a,1,0.0844194516539573,4.825436935695947,True,1.0,0,0.9,0.0999999999999999,0.9,0.0137085137085137,57.0,1,0.0,0.0,-39.27648578811369,-39.27648578811369,0.3333333333333333,0.0,48.837209302325576,48.837209302325576,0.3154648767857287,0.0,9.905254091300607,9.905254091300607
arguana,test-philosophy-pphbclsbs-pro04a,2,0.0788938701152801,4.510942204351743,True,1.0,0,0.9,0.0999999999999999,0.89,0.0091297591297591,47.0,1,0.0,0.0,-30.40482342807924,-30.40482342807924,0.3010299956639812,0.0,57.0198105081826,57.0198105081826,0.2890648263178879,0.0,64.59948320413437,64.59948320413437
arguana,test-philosophy-pphbclsbs-pro05a,0,0.0775680840015411,4.435442331981906,True,1.0,0,0.85,0.15,0.84,0.0020543161181642,50.0,1,0.0,0.0,21.07925801011804,20.945945945945944,0.0,0.0,20.74198988195616,20.777027027027028,0.0,0.0,28.667790893760536,28.716216216216218
arguana,test-philosophy-pphbclsbs-pro05a,1,0.0760429129004478,4.348568954700328,True,1.0,0,0.8,0.1999999999999999,0.84,0.0028688524590163,63.0,1,0.0,0.0,21.07925801011804,20.945945945945944,0.0,0.0,20.74198988195616,20.777027027027028,0.0,0.0,22.934232715008427,22.972972972972972
arguana,test-philosophy-pphbclsbs-pro05a,2,0.0715556591749191,4.092861343606333,True,1.0,0,0.9,0.0999999999999999,0.85,0.0022278268179907,53.0,1,0.0,0.0,21.07925801011804,20.945945945945944,0.0,0.0,20.74198988195616,20.777027027027028,0.0,0.0,25.96964586846543,26.01351351351351
arguana,test-philosophy-pppgshbsd-con01a,0,0.08353853225708,4.7753174415971875,True,1.0,0,0.7,0.3,0.77,0.0022939713575165,107.0,1,0.0,0.0,-5.654281098546043,-5.573505654281097,0.0,0.0,65.83198707592892,65.83198707592892,0.0,0.0,65.67043618739903,65.75121163166398
arguana,test-philosophy-pppgshbsd-con01a,1,0.092381864786148,5.278109793588006,True,1.0,0,0.75,0.25,0.82,0.0012787723785166,72.0,1,0.0,0.0,0.4038772213247221,0.4846526655896577,0.0,0.0,77.05977382875606,77.05977382875606,0.0,0.0,75.60581583198707,75.60581583198707
arguana,test-philosophy-pppgshbsd-con01a,2,0.0825790464878082,4.720719618006409,True,1.0,0,0.75,0.25,0.82,0.0001221299462628,9.0,1,0.0,0.0,1.938610662358642,2.0193861066235885,0.0,0.0,40.7108239095315,40.7108239095315,0.0,0.0,38.77221324717286,38.85298869143781
arguana,test-philosophy-pppgshbsd-con02a,0,0.0994735434651374,5.680726496745725,True,1.0,0,0.7,0.3,0.79,0.000811519104202,327.0,1,0.0,0.0,-58.61904761904761,-58.61904761904761,0.0,0.0,0.1904761904761853,0.1904761904761853,0.0,0.0,20.380952380952376,20.42857142857143
arguana,test-philosophy-pppgshbsd-con02a,1,0.0875130519270896,5.0013867350573635,True,1.0,0,0.7,0.3,0.82,0.0008281791068676,331.0,1,0.0,0.0,-115.23809523809524,-115.23809523809524,0.0,0.0,9.142857142857142,9.190476190476192,0.0,0.0,-75.9047619047619,-75.9047619047619
