dataset,track,condition_id,method,reference_count,rrf_constant,queries,ndcg_at_10,recall_at_20,dense_depth,sparse_depth,sparse_support,sparse_exhaustion_rate,fallback_rate
scidocs,ablation,primary,sparse_only,5,20,1000,0.1970161669738206,0.27940000000000004,1172.4503333333332,1101.8093333333331,11503.031,0.025666666666666664,0.0
scidocs,ablation,primary,sparse_references_only,5,20,1000,0.19017649574547693,0.2813388888888889,1115.5293333333332,1115.0293333333332,23057.643666666667,0.0003333333333333333,0.0
scidocs,ablation,primary,bridge_shared,5,100,1000,0.1897915721512442,0.27544444444444444,167.767,167.29433333333336,23239.600333333332,0.0,0.0
scidocs,ablation,primary,dense_only,5,100,1000,0.19292695790528638,0.2726166666666667,288.1516666666667,238.22766666666666,11503.031,0.005333333333333333,0.0
scidocs,ablation,primary,mugi_controlled,5,100,1000,0.18844126085895835,0.27336666666666665,176.92466666666667,176.46366666666665,23145.23,0.0,0.0
scidocs,ablation,primary,original,5,100,1000,0.19186994955023487,0.2680833333333334,339.778,298.004,11503.031,0.012,0.0
scidocs,ablation,primary,proposed,5,100,1000,0.19378441859698434,0.2752611111111111,220.604,177.17866666666666,11503.031,0.0036666666666666666,0.0
scidocs,ablation,primary,sparse_boolean_mask,5,100,1000,0.18979429984081883,0.27511111111111114,205.699,169.41933333333336,11503.031,0.003333333333333333,0.0
scidocs,ablation,primary,sparse_only,5,100,1000,0.19298627136254293,0.2735944444444445,277.84,239.11733333333333,11503.031,0.007666666666666666,0.0
scidocs,ablation,primary,sparse_references_only,5,100,1000,0.18629446338102124,0.2707333333333333,187.04133333333334,186.58633333333336,23057.643666666667,0.0,0.0
scidocs,controlled,primary,bridge_shared,5,60,1000,0.190491603885545,0.27895555555555557,372.7136666666667,372.22066666666666,23239.600333333332,0.0,0.0
scidocs,controlled,primary,dense_only,5,60,1000,0.19372991919707264,0.27567222222222226,645.5453333333334,545.7453333333334,11503.031,0.02333333333333333,0.0
scidocs,controlled,primary,mugi_controlled,5,60,1000,0.18912894149406706,0.2767277777777778,404.2453333333333,403.7606666666667,23145.23,0.0,0.0
