dataset,track,condition_id,method,reference_count,rrf_constant,queries,ndcg_at_10,recall_at_20,dense_depth,sparse_depth,sparse_support,sparse_exhaustion_rate,fallback_rate
scidocs,robustness,mistral,proposed,5,60,100,0.18581845917706347,0.29883333333333334,505.5033333333333,496.80333333333334,11634.47,0.009999999999999998,0.0
scidocs,robustness,mistral,sparse_boolean_mask,5,60,100,0.18100756340026788,0.2906666666666667,442.33666666666664,433.78333333333336,11634.47,0.009999999999999998,0.0
scidocs,robustness,mistral,sparse_only,5,60,100,0.1853172569420412,0.2786666666666667,571.9566666666667,570.21,11634.47,0.01,0.0
scidocs,robustness,mistral,sparse_references_only,5,60,100,0.17872835405219534,0.2876666666666667,437.58666666666664,437.0133333333334,23109.836666666666,0.0,0.0
webis-touche2020,robustness,contriever,bridge_shared,5,60,49,0.23687782380850633,0.2646603500133751,26703.38775510204,26702.69387755102,284676.95238095237,0.0,0.0
webis-touche2020,robustness,contriever,dense_only,5,60,49,0.2237154891594111,0.2615308365949729,15882.78911564626,15695.013605442176,151619.04081632654,0.027210884353741496,0.0
webis-touche2020,robustness,contriever,mugi_controlled,5,60,49,0.23780493902249675,0.2665316472627206,24240.38775510204,24239.680272108842,284240.3333333334,0.0,0.0
webis-touche2020,robustness,contriever,original,5,60,49,0.21997355819135184,0.24313426402093413,17804.51020408163,17771.367346938776,151619.04081632654,0.02040816326530612,0.0
webis-touche2020,robustness,contriever,proposed,5,60,49,0.25213943494358576,0.28521725067372045,20349.442176870747,18543.30612244898,151618.87074829932,0.04081632653061224,0.0
webis-touche2020,robustness,contriever,sparse_boolean_mask,5,60,49,0.2365213561999672,0.2626406014652326,23176.20408163265,22298.0,151618.87074829932,0.04081632653061224,0.0
webis-touche2020,robustness,contriever,sparse_only,5,60,49,0.2505828427353462,0.27663471306126425,27084.183673469386,26435.428571428572,151618.87074829932,0.027210884353741496,0.0
webis-touche2020,robustness,contriever,sparse_references_only,5,60,49,0.23327974581076,0.25506586949687016,28311.761904761905,28311.14285714286,267666.0612244898,0.0,0.0
webis-touche2020,robustness,mistral,bridge_shared,5,60,49,0.37952964890468227,0.3321275805005236,1410.4897959183672,1410.2244897959183,300204.7755102041,0.0,0.0
webis-touche2020,robustness,mistral,dense_only,5,60,49,0.3716994146843073,0.3404835269019473,1010.9251700680272,1010.4625850340135,151619.04081632654,0.0,0.0
webis-touche2020,robustness,mistral,mugi_controlled,5,60,49,0.3878749533081781,0.3413316509560947,839.6938775510204,839.374149659864,300204.9047619048,0.0,0.0
webis-touche2020,robustness,mistral,original,5,60,49,0.37863737023350275,0.33819276362595646,2081.7755102040815,2081.387755102041,151619.04081632654,0.0,0.0
webis-touche2020,robustness,mistral,proposed,5,60,49,0.3889838719549956,0.3487971060117356,1090.5442176870747,1090.1972789115646,151618.9931972789,0.0,0.0
webis-touche2020,robustness,mistral,sparse_boolean_mask,5,60,49,0.37868454115641836,0.3333670355970056,1863.5986394557822,1863.3605442176868,151618.9931972789,0.0,0.0
webis-touche2020,robustness,mistral,sparse_only,5,60,49,0.3938951528748315,0.3510558363436135,1061.0544217687075,1060.7823129251701,151618.9931972789,0.0,0.0
webis-touche2020,robustness,mistral,sparse_references_only,5,60,49,0.3750743226037247,0.32643222379067993,1787.7414965986393,1787.5374149659863,289946.537414966,0.0,0.0
