dataset,query_id,dense_residual_norm,dense_angle_degrees,sparse_support_retention,sparse_missing_documents,sparse_top20_overlap,sparse_top20_turnover,sparse_top100_overlap,sparse_relevant_rr_delta,sparse_relevant_mean_rank_gain,sparse_ranked_relevant_documents,dense_only_delta_ndcg,dense_only_delta_recall,dense_only_dense_depth_reduction_pct,dense_only_sparse_depth_reduction_pct,sparse_only_delta_ndcg,sparse_only_delta_recall,sparse_only_dense_depth_reduction_pct,sparse_only_sparse_depth_reduction_pct,proposed_delta_ndcg,proposed_delta_recall,proposed_dense_depth_reduction_pct,proposed_sparse_depth_reduction_pct,sparse_support_equal
arguana,test-international-segiahbarr-pro02a,0.06789384782314296,3.8840689497880323,1.0,0.0,0.9,0.09999999999999991,0.89,0.0026863226863226668,8.0,1.0,0.0,0.0,6.831566548881033,6.85579196217494,0.007100677324487169,0.0,16.372202591283862,16.430260047281326,0.007100677324487169,0.0,22.497055359246172,22.576832151300238,True
arguana,test-international-segiahbarr-pro03a,0.06483367333809532,3.7095039205124944,1.0,0.0,0.9166666666666666,0.0833333333333333,0.9,0.0,0.0,1.0,0.0,0.0,7.507507507507509,7.507507507507509,0.0,0.0,-0.30030030030029725,-0.30030030030029725,0.0,0.0,3.603603603603604,4.204204204204202,True
arguana,test-international-segiahbarr-pro04a,0.07589269677797947,4.340010035921204,1.0,0.0,0.9166666666666666,0.08333333333333326,0.9266666666666667,0.005006105006104967,1.0,1.0,-0.0178684565476045,0.0,1.3661202185792363,1.3774104683195585,-0.005956152182534834,0.0,5.191256830601092,5.234159779614321,-0.0178684565476045,0.0,8.196721311475416,7.988980716253441,True
arguana,test-international-sepiahbaaw-con01a,0.0882181997100512,5.041450238762148,1.0,0.0,0.9499999999999998,0.05000000000000001,0.9366666666666666,-0.016666666666666632,-0.3333333333333333,1.0,0.0,0.0,1.234567901234566,1.234567901234566,-0.0102152067088398,0.0,2.8806584362139898,2.8806584362139898,-0.0102152067088398,0.0,-1.6460905349794277,-1.6460905349794277,True
arguana,test-international-sepiahbaaw-con02a,0.07895516852537787,4.514423688417125,1.0,0.0,0.8333333333333334,0.16666666666666663,0.9066666666666667,0.0,0.0,1.0,0.0,0.0,-8.97435897435898,-9.523809523809518,0.0,0.0,6.8376068376068355,6.926406926406929,0.0,0.0,-4.273504273504265,-4.761904761904759,True
arguana,test-international-sepiahbaaw-con03a,0.07870543251434957,4.500166194801812,1.0,0.0,0.8666666666666667,0.1333333333333333,0.93,0.0,0.0,1.0,0.0,0.0,-3.1578947368421004,-3.1578947368421004,0.0,0.0,5.964912280701754,5.964912280701754,0.0,0.0,4.210526315789473,4.210526315789473,True
arguana,test-international-sepiahbaaw-pro01a,0.055369860182205764,3.1692177201029925,1.0,0.0,0.9499999999999998,0.05000000000000001,0.9499999999999998,0.0,0.0,1.0,0.0,0.0,-8.503401360544215,-8.503401360544215,0.0,0.0,2.3809523809523836,2.7210884353741527,0.0,0.0,-8.843537414965988,-8.503401360544215,True
arguana,test-international-sepiahbaaw-pro02a,0.0728825082381566,4.168481795324637,1.0,0.0,0.9499999999999998,0.05000000000000001,0.9,0.0,0.0,1.0,0.0,0.0,2.828282828282832,2.235772357723579,0.0,0.0,0.0,0.0,0.0,0.0,13.131313131313135,13.008130081300813,True
arguana,test-international-sepiahbaaw-pro03a,0.05974552407860753,3.419082465159484,1.0,0.0,0.9666666666666667,0.03333333333333333,0.9199999999999999,0.0,0.0,1.0,0.0,0.0,0.11862396204033532,0.11862396204033532,0.0,0.0,8.422301304863584,8.422301304863584,0.0,0.0,7.9478054567022545,7.9478054567022545,True
arguana,test-international-sepiahbaaw-pro04a,0.07979805270830787,4.5624148156480935,1.0,0.0,0.9,0.09999999999999991,0.9033333333333333,0.002636149858372067,15.333333333333334,1.0,0.0,0.0,0.6872852233676952,0.694444444444442,0.0,0.0,-13.058419243986252,-13.194444444444441,0.0,0.0,-8.59106529209622,-8.680555555555559,True
arguana,test-international-siacphbnt-con01a,0.0534945962329705,3.0620921058739854,1.0,0.0,0.9666666666666667,0.03333333333333333,0.8966666666666666,0.006843091548973866,6.0,1.0,0.0,0.0,5.228758169934644,5.333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.6535947712418352,0.6666666666666673,True
arguana,test-international-siacphbnt-con02a,0.07559373229742046,4.322805360458265,1.0,0.0,0.9166666666666666,0.08333333333333326,0.8933333333333334,0.0,0.0,1.0,0.0,0.0,0.8888888888888872,0.9009009009008992,0.0,0.0,9.33333333333333,9.45945945945946,0.0,0.0,4.88888888888889,4.5045045045045065,True
arguana,test-international-siacphbnt-con03a,0.07975065956513083,4.559702570052038,1.0,0.0,0.85,0.14999999999999994,0.8633333333333333,0.005850032320620566,9.666666666666666,1.0,0.0039883897820311,0.0,1.4367816091954035,1.4492753623188397,0.03831235483291053,0.0,-1.4367816091954033,-1.4492753623188397,0.041125345717224336,0.0,-0.8620689655172376,-0.8695652173912993,True
arguana,test-international-siacphbnt-con04a,0.06644391020139052,3.80135950185332,1.0,0.0,0.8333333333333334,0.16666666666666663,0.8566666666666666,0.16111111111111107,2.0,1.0,-0.0146079169462838,0.0,4.02930402930403,4.02930402930403,0.11296669311709273,0.0,-17.582417582417587,-17.582417582417587,0.0898588791415571,0.0,-10.25641025641026,-10.25641025641026,True
arguana,test-international-siacphbnt-pro01a,0.0526528197030226,3.013986731228103,1.0,0.0,1.0,0.0,0.92,-0.05555555555555553,-0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.077519379844965,10.077519379844965,0.0,0.0,10.077519379844965,10.077519379844965,True
arguana,test-international-siacphbnt-pro02a,0.04849068323771153,2.7761359496454125,1.0,0.0,0.9499999999999998,0.05000000000000001,0.9400000000000001,-0.0009259259259259333,-0.3333333333333333,1.0,0.0,0.0,3.3333333333333326,3.4482758620689613,0.0,0.0,-23.33333333333334,-24.13793103448276,0.0,0.0,-19.999999999999996,-20.68965517241379,True
arguana,test-international-siacphbnt-pro03a,0.08170194427172338,4.670783513186279,1.0,0.0,0.8833333333333333,0.11666666666666659,0.87,0.046031746031746,1.6666666666666667,1.0,0.0,0.0,3.0701754385964932,3.0701754385964932,0.08728650238097167,0.0,2.6315789473684217,2.6315789473684217,0.08728650238097167,0.0,3.5087719298245617,3.5087719298245617,True
arguana,test-international-siacphbnt-pro04a,0.0863364810744921,4.934391901890453,1.0,0.0,0.9166666666666666,0.0833333333333333,0.8933333333333334,0.0012352689671776666,5.0,1.0,0.0,0.0,-3.2051282051282057,-3.2175032175032148,0.10034333188799373,0.0,29.1025641025641,29.214929214929214,0.09635494210596263,0.0,24.74358974358974,24.83912483912484,True
arguana,test-international-siacphbnt-pro05a,0.052713823815186765,3.0174855016526707,1.0,0.0,0.9666666666666667,0.0333333333333333,0.9466666666666667,0.0,0.0,1.0,0.0,0.0,-7.407407407407402,-7.407407407407402,0.0,0.0,-3.7037037037037055,-3.7037037037037055,0.0,0.0,-5.55555555555555,-5.55555555555555,True
arguana,test-international-ssiarcmhb-con01a,0.1142696738243103,6.518883377938448,1.0,0.0,0.9833333333333334,0.016666666666666666,0.9533333333333333,0.0,0.0,1.0,0.0,0.0,2.941176470588236,3.0303030303030276,0.0,0.0,-1.9607843137254832,-5.050505050505046,0.0,0.0,2.941176470588236,3.0303030303030276,True
arguana,test-international-ssiarcmhb-con02a,0.059673953801393474,3.4149839421242127,1.0,0.0,0.9500000000000001,0.04999999999999997,0.8433333333333333,0.014430014430014399,2.3333333333333335,1.0,0.0,0.0,-4.347826086956519,-4.545454545454541,0.0039883897820311,0.0,0.0,-1.5151515151515138,0.0079767795640622,0.0,-4.347826086956519,-6.060606060606055,True
arguana,test-international-ssiarcmhb-con03a,0.058257345110177966,3.334114796907361,1.0,0.0,1.0,0.0,0.8466666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.380952380952387,-2.380952380952387,0.0,0.0,-2.380952380952387,-2.380952380952387,True
arguana,test-international-ssiarcmhb-con04a,0.08978690207004543,5.1305822737297895,1.0,0.0,0.9499999999999998,0.05000000000000001,0.9166666666666666,0.027777777777777766,0.3333333333333333,1.0,0.0,0.0,0.5376344086021536,0.5376344086021536,0.0,0.0,1.0752688172043001,1.0752688172043001,0.0,0.0,-0.5376344086021501,-0.5376344086021501,True
arguana,test-international-ssiarcmhb-con05a,0.06246495371063543,3.574332861475783,1.0,0.0,0.85,0.14999999999999994,0.8966666666666666,0.019841269841269767,1.3333333333333333,1.0,0.0,0.0,-11.382113821138214,-11.522633744855973,0.0,0.0,12.195121951219512,12.345679012345682,0.0,0.0,13.414634146341465,13.580246913580249,True
arguana,test-international-ssiarcmhb-pro01a,0.07274967680374778,4.160794858876183,1.0,0.0,0.9833333333333334,0.016666666666666666,0.9666666666666667,0.05555555555555553,0.3333333333333333,1.0,0.0,0.0,-0.7751937984496138,-0.7936507936507872,-0.002572376760585434,0.0,-0.7751937984496099,-0.7936507936507908,-0.002572376760585434,0.0,-1.5503875968992238,-1.5873015873015817,True
arguana,test-international-ssiarcmhb-pro02a,0.061557133992513,3.522377722026608,1.0,0.0,0.9499999999999998,0.05000000000000001,0.83,-0.027777777777777766,-0.3333333333333333,1.0,-0.08728650238097167,0.0,0.0,0.0,-0.043643251190485836,0.0,-1.5151515151515138,-1.5151515151515138,-0.08728650238097167,0.0,-1.5151515151515138,-1.5151515151515138,True
arguana,test-international-ssiarcmhb-pro03a,0.043701679756244005,2.5023286621280967,1.0,0.0,0.9666666666666667,0.03333333333333333,0.9233333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.005956152182534834,0.0,0.0,0.0,-0.005956152182534834,0.0,0.0,0.0,True
arguana,test-international-ssiarcmhb-pro04a,0.08187739799420034,4.680632906784891,1.0,0.0,0.8833333333333333,0.11666666666666659,0.9500000000000001,0.0,0.0,1.0,0.0,0.0,-4.519774011299438,-4.519774011299438,0.0,0.0,5.084745762711869,5.084745762711869,0.0,0.0,2.259887005649716,2.259887005649716,True
arguana,test-international-ssiarcmhb-pro05a,0.06699450314044951,3.8327520422529475,1.0,0.0,0.9499999999999998,0.05000000000000001,0.86,0.033333333333333263,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.023107813975535633,0.0,2.7027027027026977,2.777777777777779,0.023107813975535633,0.0,2.7027027027026977,2.777777777777779,True
arguana,test-law-cpilhbishioe-con01a,0.0789937774340311,4.516502999252725,1.0,0.0,0.9499999999999998,0.05000000000000001,0.88,0.0046296296296296,0.3333333333333333,1.0,0.0,0.0,-6.367041198501866,-6.439393939393945,0.005956152182534834,0.0,3.7453183520599267,3.787878787878791,0.005956152182534834,0.0,-7.86516853932584,-7.954545454545454,True
arguana,test-law-cpilhbishioe-con02a,0.09215592096249257,5.265271761667726,1.0,0.0,0.9833333333333334,0.016666666666666666,0.94,0.03347763347763347,2.0,1.0,0.0,0.0,-14.930555555555559,-15.087719298245617,-0.023107813975535633,0.0,-14.930555555555552,-15.438596491228076,-0.023107813975535633,0.0,-7.986111111111112,-8.421052631578947,True
arguana,test-law-cpilhbishioe-con03a,0.07341957588990523,4.199089283317725,1.0,0.0,0.9333333333333332,0.06666666666666664,0.9733333333333333,0.0009487666034155333,1.0,1.0,0.0,0.0,-12.345679012345675,-12.578616352201253,0.0,0.0,1.2345679012345734,1.2578616352201253,0.0,0.0,-14.197530864197537,-14.465408805031444,True
arguana,test-law-cpilhbishioe-con04a,0.08637978136539452,4.936940581234362,1.0,0.0,0.9333333333333332,0.06666666666666664,0.92,0.0333333333333333,1.0,1.0,0.0,0.0,-1.7214397496087663,-1.7295597484276672,0.0,0.0,12.206572769953056,12.264150943396224,0.0,0.0,10.798122065727696,10.534591194968558,True
arguana,test-law-cpilhbishioe-pro01a,0.06956441700458522,3.9793352623443834,1.0,0.0,0.9333333333333332,0.06666666666666664,0.9499999999999998,0.0,0.0,1.0,0.0,0.0,-3.968253968253969,-4.01606425702811,0.0,0.0,3.968253968253969,3.6144578313252977,0.0,0.0,3.9682539682539653,3.212851405622489,True
arguana,test-law-cpilhbishioe-pro02a,0.0700411697228749,4.006511161876781,1.0,0.0,0.8833333333333333,0.11666666666666659,0.9633333333333333,0.1666666666666666,1.0,1.0,0.0306456201265194,0.0,-3.5087719298245723,-3.5087719298245723,0.0102152067088398,0.0,5.263157894736843,5.263157894736843,0.0306456201265194,0.0,7.602339181286552,7.602339181286552,True
arguana,test-law-cpilhbishioe-pro03a,0.08132389684518172,4.649188819233777,1.0,0.0,0.7833333333333333,0.2166666666666666,0.9266666666666667,0.0,0.0,1.0,0.0,0.0,5.263157894736843,4.255319148936173,0.0,0.0,14.035087719298245,14.18439716312057,0.0,0.0,8.421052631578947,7.4468085106382995,True
arguana,test-law-cpilhbishioe-pro04a,0.06745066245396926,3.8587836821157224,1.0,0.0,0.9166666666666666,0.08333333333333326,0.88,0.05555555555555553,0.6666666666666666,1.0,0.0,0.0,-4.444444444444436,-4.504504504504496,0.0,0.0,5.333333333333335,5.405405405405406,0.0,0.0,-3.848773152033876e-15,-3.848773152033876e-15,True
arguana,test-law-cplglghwbhwd-con01a,0.06427843372027074,3.67779102814222,1.0,0.0,0.8833333333333333,0.11666666666666659,0.9033333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85185185185185,27.777777777777775,0.0,0.0,27.160493827160497,28.08641975308642,True
arguana,test-law-cplglghwbhwd-con02a,0.054484738657871866,3.118659972359628,1.0,0.0,0.9166666666666666,0.08333333333333326,0.9499999999999998,0.0,0.0,1.0,0.0,0.0,-1.17647058823529,-1.17647058823529,0.0,0.0,15.686274509803923,15.686274509803923,0.0,0.0,22.15686274509804,22.15686274509804,True
arguana,test-law-cplglghwbhwd-con03a,0.05060912792881326,2.8971922575384226,1.0,0.0,0.9499999999999998,0.05000000000000001,0.94,0.0,0.0,1.0,0.0,0.0,-14.444444444444452,-15.406162464985998,0.0,0.0,5.277777777777781,5.04201680672269,0.0,0.0,-10.555555555555555,-11.48459383753501,True
arguana,test-law-cplglghwbhwd-pro01a,0.0621172562241554,3.5544781934891354,1.0,0.0,0.9,0.09999999999999991,0.9433333333333334,0.0,0.0,1.0,0.0,0.0,-11.290322580645167,-11.475409836065571,0.0,0.0,0.0,0.0,0.0,0.0,-11.290322580645167,-11.475409836065571,True
arguana,test-law-cplglghwbhwd-pro02a,0.07400910059610998,4.2326841220551605,1.0,0.0,0.9166666666666666,0.08333333333333326,0.8933333333333334,0.0,0.0,1.0,0.0,0.0,-13.066666666666663,-13.066666666666663,0.0,0.0,-7.199999999999999,-7.199999999999999,0.0,0.0,-12.266666666666664,-12.266666666666664,True
arguana,test-law-cplglghwbhwd-pro03a,0.0628225095570087,3.5947364663959536,1.0,0.0,0.9666666666666667,0.03333333333333333,0.9166666666666666,0.016666666666666632,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.873015873015875,16.260162601626014,0.0,0.0,8.730158730158733,8.94308943089431,True
arguana,test-law-cplgpshwdp-con01a,0.06776459266742067,3.876698245129712,1.0,0.0,0.9166666666666666,0.08333333333333326,0.9366666666666666,-0.08504088504088503,-4.0,1.0,0.0,0.0,0.0,0.0,-0.0178684565476045,0.0,-20.833333333333332,-19.270833333333332,-0.0178684565476045,0.0,-16.666666666666668,-15.104166666666666,True
arguana,test-law-cplgpshwdp-con02a,0.07047140101591741,4.031033134005373,1.0,0.0,0.9833333333333334,0.016666666666666666,0.9466666666666667,0.0023944997629207665,10.333333333333334,1.0,0.0,0.0,-5.442176870748291,-5.442176870748291,0.0,0.0,-2.7210884353741527,-2.7210884353741527,0.0,0.0,-4.081632653061229,-4.081632653061229,True
arguana,test-law-cplgpshwdp-con03a,0.0791124602158864,4.5233799715448155,1.0,0.0,1.0,0.0,0.9366666666666666,0.003142851614837967,4.0,1.0,0.0,0.0,-0.9803921568627416,-0.9950248756218935,0.0,0.0,1.4705882352941162,1.49253731343284,0.0,0.0,1.4705882352941237,1.4925373134328324,True
arguana,test-law-cplgpshwdp-con04a,0.07117244849602376,4.0709115702235,1.0,0.0,0.9,0.09999999999999996,0.9233333333333333,-0.004273504273504266,-0.6666666666666666,1.0,-0.0146079169462838,0.0,-22.222222222222218,-22.222222222222218,-0.0146079169462838,0.0,-9.053497942386834,-9.053497942386834,-0.0292158338925676,0.0,-14.403292181069965,-14.403292181069965,True
arguana,test-law-cplgpshwdp-pro01a,0.0530257125695546,3.0353026938828314,1.0,0.0,0.9166666666666666,0.08333333333333326,0.9566666666666667,-0.06904761904761897,-1.6666666666666667,1.0,0.0,0.0,4.333333333333337,4.333333333333337,0.0,0.0,9.666666666666664,9.666666666666664,0.0,0.0,5.000000000000001,5.000000000000001,True
arguana,test-law-cplgpshwdp-pro02a,0.06044532482822731,3.45904957857057,1.0,0.0,1.0,0.0,0.96,0.0,0.0,1.0,0.0,0.0,-11.71171171171172,-11.872146118721465,0.0,0.0,-1.8018018018017983,-1.8264840182648474,0.0,0.0,-11.261261261261263,-11.415525114155253,True
arguana,test-law-cplgpshwdp-pro03a,0.06480299433072402,3.707739793577824,1.0,0.0,1.0,0.0,0.92,0.0178571428571428,1.0,1.0,-0.023107813975535633,0.0,-3.921568627450989,-4.0000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,-5.228758169934644,-5.333333333333338,True
arguana,test-law-cplgpshwdp-pro04a,0.06467880805333454,3.7006635771835157,1.0,0.0,0.9666666666666667,0.0333333333333333,0.93,0.0,0.0,1.0,0.0,0.0,-13.580246913580249,-13.580246913580249,0.0693234419266069,0.0,-1.234567901234566,-1.234567901234566,0.0693234419266069,0.0,-5.555555555555558,-5.555555555555558,True
arguana,test-law-cplgpshwdp-pro05a,0.09552252044280367,5.456417471521621,1.0,0.0,0.9,0.09999999999999991,0.92,0.010582010582010568,0.6666666666666666,1.0,0.0,0.0,-3.8251366120218626,-3.8251366120218626,0.0,0.0,-3.2786885245901716,-3.2786885245901716,0.0350383303639634,0.0,-10.928961748633876,-10.928961748633876,True
arguana,test-law-cppshbcjsfm-con01a,0.061742843439181565,3.5330965350060595,1.0,0.0,1.0,0.0,0.9566666666666667,0.0046296296296296,0.3333333333333333,1.0,0.0,0.0,-2.941176470588225,-3.0303030303030276,0.0248231236551236,0.0,-8.823529411764705,-11.111111111111109,0.0306456201265194,0.0,-9.803921568627445,-12.121212121212118,True
arguana,test-law-cppshbcjsfm-con02a,0.06980460137128823,3.9930289996720076,1.0,0.0,0.9833333333333334,0.016666666666666666,0.9166666666666666,-0.1666666666666666,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9047619047619053,1.9047619047619053,0.0,0.0,0.0,0.0,True
arguana,test-law-cppshbcjsfm-con03a,0.0667879407604535,3.8209760210241215,1.0,0.0,0.9333333333333332,0.06666666666666664,0.9233333333333333,0.0,0.0,1.0,0.0,0.0,3.1746031746031744,3.2520325203252027,0.0,0.0,7.142857142857143,7.31707317073171,0.0,0.0,7.142857142857143,7.31707317073171,True
arguana,test-law-cppshbcjsfm-con04a,0.0810449322064717,4.633377882973466,1.0,0.0,0.9499999999999998,0.05000000000000001,0.91,0.009759358288769998,4.333333333333333,1.0,0.0,0.0,-0.584795321637425,-0.5952380952380968,0.3018532329225326,0.0,4.0935672514619865,4.1666666666666705,0.3018532329225326,0.0,-1.7543859649122868,-1.7857142857142903,True
arguana,test-law-cppshbcjsfm-pro01a,0.052697443713744435,3.0165436719321135,1.0,0.0,1.0,0.0,0.9733333333333333,0.0,0.0,1.0,0.0292158338925676,0.0,-25.18518518518519,-25.18518518518519,0.0,0.0,2.222222222222218,2.222222222222218,0.0292158338925676,0.0,-20.740740740740744,-20.740740740740744,True
arguana,test-law-cppshbcjsfm-pro02a,0.054914178947607604,3.143189029486417,1.0,0.0,1.0,0.0,0.9633333333333333,-0.0032084998052099335,-5.0,1.0,0.0,0.0,-0.7936507936507908,-0.7936507936507908,0.0,0.0,5.555555555555558,5.555555555555558,0.0,0.0,6.349206349206352,6.349206349206352,True
arguana,test-law-hrilpgwhwr-con01a,0.061379306018352474,3.512368064730712,1.0,0.0,0.9499999999999998,0.05000000000000001,0.96,0.0,0.0,1.0,0.0,0.0,1.086956521739128,1.086956521739128,0.0,0.0,8.695652173913045,8.695652173913045,0.0,0.0,9.420289855072465,9.420289855072465,True
arguana,test-law-hrilpgwhwr-con02a,0.10015887022018431,5.719480145586715,1.0,0.0,0.9,0.09999999999999996,0.84,0.008424908424908365,1.6666666666666667,1.0,-0.0146079169462838,0.0,-6.560283687943258,-6.205673758865245,0.0693234419266069,0.0,16.48936170212766,16.666666666666668,0.023107813975535633,0.0,-6.028368794326237,-5.4964539007092235,True
arguana,test-law-hrilpgwhwr-con03a,0.06736465791861214,3.8538849941357882,1.0,0.0,0.9499999999999998,0.05000000000000001,0.89,0.0034229801310546332,6.666666666666667,1.0,0.0,0.0,5.263157894736843,5.333333333333331,0.0,0.0,4.3859649122807,4.0,0.0,0.0,9.649122807017543,9.33333333333333,True
arguana,test-law-hrilpgwhwr-con04a,0.062172466268142025,3.5574439661734796,1.0,0.0,0.9500000000000001,0.049999999999999996,0.91,0.0,0.0,1.0,0.0,0.0,-7.443365695792877,-7.443365695792877,0.0,0.0,-3.236245954692555,-3.236245954692555,0.0,0.0,-1.6181229773462729,-1.6181229773462729,True
arguana,test-law-hrilpgwhwr-con05a,0.10094441721836724,5.763937950341671,1.0,0.0,0.85,0.15,0.91,0.015334338863750565,3.6666666666666665,1.0,-0.045894855976311995,0.0,-21.39917695473251,-21.39917695473251,0.0292158338925676,0.0,-19.753086419753085,-19.753086419753085,0.0043927102374439995,0.0,-32.098765432098766,-32.098765432098766,True
arguana,test-law-hrilpgwhwr-pro01a,0.073208933075269,4.187090955562493,1.0,0.0,0.8333333333333334,0.16666666666666663,0.9533333333333333,0.00022610453154196667,1.6666666666666667,1.0,0.0,0.0,0.8547008547008517,0.8547008547008517,0.0,0.0,-8.547008547008554,-8.547008547008554,0.0,0.0,-8.119658119658121,-8.119658119658121,True
arguana,test-law-hrilpgwhwr-pro02a,0.06547034035126363,3.745808955895537,1.0,0.0,0.8666666666666667,0.1333333333333333,0.92,0.0,0.0,1.0,0.0,0.0,-0.35842293906809997,-0.35842293906809997,0.0,0.0,-4.3010752688172005,-4.3010752688172005,0.0,0.0,-0.7168458781361965,-0.7168458781361965,True
arguana,test-law-hrilpgwhwr-pro03a,0.07343382388353344,4.199691781791489,1.0,0.0,0.9833333333333334,0.016666666666666666,0.8966666666666666,0.0012209078338913,116.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.544973544973544,23.46666666666667,0.0,0.0,27.777777777777782,27.733333333333338,True
arguana,test-law-hrpepthwuto-con01a,0.0780277128020922,4.461609013889838,1.0,0.0,0.7833333333333333,0.21666666666666665,0.8466666666666667,0.005279441406358766,60.0,1.0,0.0,0.0,15.082230244685121,15.086768983849938,0.0,0.0,41.726835138387486,41.739392115558225,-0.0039883897820311,0.0,44.93582029683113,44.94934296318588,True
arguana,test-law-hrpepthwuto-con02a,0.08478471636772154,4.846120029452254,1.0,0.0,0.8833333333333333,0.11666666666666659,0.8466666666666667,0.0017068767731002997,2.6666666666666665,1.0,0.0,0.0,16.22103386809269,16.39928698752228,0.10034333188799373,0.0,18.00356506238859,18.18181818181818,0.10034333188799373,0.0,11.586452762923349,11.76470588235294,True
arguana,test-law-hrpepthwuto-con03a,0.1216106042265892,6.933680000033086,1.0,0.0,0.8666666666666667,0.1333333333333333,0.83,0.08465608465608464,10.666666666666666,1.0,0.2002531954980644,0.0,-26.97368421052632,-26.97368421052632,0.15660994430757855,0.0,-69.07894736842104,-69.07894736842104,0.2002531954980644,0.0,-59.502923976608194,-59.502923976608194,True
arguana,test-law-hrpepthwuto-pro01a,0.06839212526877717,3.9124469576736693,1.0,0.0,0.75,0.24999999999999997,0.81,0.06898148148148146,7.333333333333333,1.0,0.0,0.0,-0.576036866359449,-0.576202823393834,0.0,0.0,30.1363287250384,30.14501104388745,0.0,0.0,34.96543778801843,34.97551138000576,True
arguana,test-law-hrpepthwuto-pro02a,0.07600585619608557,4.346120632606747,1.0,0.0,0.8666666666666667,0.1333333333333333,0.7966666666666667,-0.11111111111111106,-0.6666666666666666,1.0,0.0,0.0,4.106280193236715,4.121212121212118,0.0,0.0,43.236714975845416,43.3939393939394,0.0,0.0,39.85507246376812,40.0,True
arguana,test-law-hrpepthwuto-pro03a,0.0829641968011856,4.742443451973972,1.0,0.0,0.8833333333333333,0.11666666666666659,0.7933333333333333,0.029580896686159833,3.0,1.0,-0.0048116270405825,0.0,-7.01016473887136,-7.017543859649126,0.043184647047372265,0.0,61.51419558359621,61.543859649122815,0.043184647047372265,0.0,59.586400280406586,59.57894736842106,True
arguana,test-law-ilppppghb-con01a,0.0615361096958319,3.521288758214176,1.0,0.0,0.9,0.09999999999999996,0.9199999999999999,0.004088504088504033,1.6666666666666667,1.0,0.0178684565476045,0.0,-9.302325581395351,-9.302325581395351,0.0,0.0,8.13953488372093,8.13953488372093,0.0178684565476045,0.0,2.713178294573641,2.713178294573641,True
arguana,test-law-ilppppghb-con02a,0.07987437893946964,4.5667659888015955,1.0,0.0,0.8333333333333334,0.16666666666666655,0.8833333333333333,0.0184047978165625,4.0,1.0,0.025493074472500803,0.0,6.374085684430512,6.394129979035639,0.005956152182534834,0.0,43.2601880877743,43.081761006289305,0.0331176923973971,0.0,40.43887147335423,40.35639412997904,True
arguana,test-law-ilppppghb-con03a,0.06388272841771436,3.6551800980346614,1.0,0.0,0.8166666666666668,0.18333333333333326,0.9066666666666667,0.030448717948717934,4.666666666666667,1.0,0.0,0.0,9.760589318600369,9.814814814814817,0.0438237508388514,0.0,18.416206261510126,18.51851851851852,0.0438237508388514,0.0,8.287292817679559,8.333333333333334,True
arguana,test-law-ilppppghb-pro01a,0.06616834054390587,3.7856421917770575,1.0,0.0,0.9,0.09999999999999991,0.8866666666666667,0.0,0.0,1.0,0.0,0.0,-1.6431924882629085,-1.6548463356973986,0.0,0.0,17.605633802816907,17.73049645390071,0.0,0.0,11.267605633802816,11.111111111111112,True
arguana,test-law-ilppppghb-pro02a,0.0738350003957748,4.222622804843402,1.0,0.0,0.9833333333333334,0.016666666666666666,0.9499999999999998,0.0203703703703703,2.3333333333333335,1.0,0.0,0.0,0.0,0.0,0.050957517031133194,0.0,11.851851851851855,11.851851851851855,0.050957517031133194,0.0,11.851851851851855,11.851851851851855,True
arguana,test-law-ilppppghb-pro03a,0.08034719526767727,4.593667305985561,1.0,0.0,0.9833333333333334,0.016666666666666666,0.9633333333333333,0.019841269841269833,0.3333333333333333,1.0,0.0,0.0,0.43859649122807526,0.4444444444444399,-0.0146079169462838,0.0,6.140350877192982,6.222222222222221,0.023107813975535633,0.0,8.333333333333332,8.444444444444443,True
arguana,test-law-ilppppghb-pro04a,0.0594294952849547,3.401056364123407,1.0,0.0,0.9499999999999998,0.05000000000000001,0.9566666666666667,0.0,0.0,1.0,0.0,0.0,1.3333333333333346,1.3513513513513524,0.0,0.0,4.888888888888887,4.954954954954952,0.0,0.0,0.44444444444445025,0.4504504504504571,True
arguana,test-law-lghbacpsba-con01a,0.10573072979847586,6.035024036237096,1.0,0.0,0.6666666666666666,0.3333333333333333,0.8300000000000001,0.0416666666666666,4.0,1.0,0.0204304134176796,0.0,-4.494382022471906,-4.519774011299438,0.0306456201265194,0.0,63.10861423220973,63.27683615819209,0.12068499891644213,0.0,58.61423220973782,58.75706214689265,True
